"date","area_name","value"
"2023-07-28","Wales",33
"2023-07-29","Wales",21
"2023-07-29","Scotland",70
"2023-07-29","England",629
"2023-07-30","Wales",28
"2023-07-30","England",752
"2023-07-30","Scotland",90
"2023-07-31","Wales",37
"2023-07-31","England",846
"2023-07-31","Scotland",85
"2023-08-01","England",845
"2023-08-01","Wales",27
"2023-08-01","Scotland",97
"2023-08-02","England",820
"2023-08-02","Scotland",98
"2023-08-02","Wales",24
"2023-08-03","Wales",36
"2023-08-03","England",807
"2023-08-03","Scotland",87
"2023-08-04","Scotland",105
"2023-08-04","England",770
"2023-08-04","Wales",32
"2023-08-05","England",681
"2023-08-05","Wales",21
"2023-08-05","Scotland",92
"2023-08-06","England",827
"2023-08-06","Wales",34
"2023-08-06","Scotland",102
"2023-08-07","Scotland",119
"2023-08-07","Wales",46
"2023-08-07","England",1016
"2023-08-08","Wales",61
"2023-08-08","Scotland",145
"2023-08-08","England",1087
"2023-08-09","England",1029
"2023-08-09","Wales",56
"2023-08-09","Scotland",160
"2023-08-10","Wales",51
"2023-08-10","Scotland",145
"2023-08-10","England",990
"2023-08-11","Scotland",136
"2023-08-11","England",917
"2023-08-11","Wales",51
"2023-08-12","Wales",27
"2023-08-12","England",851
"2023-08-12","Scotland",147
"2023-08-13","Scotland",128
"2023-08-13","England",974
"2023-08-13","Wales",23
"2023-08-14","England",1098
"2023-08-14","Wales",63
"2023-08-14","Scotland",174
"2023-08-15","Scotland",179
"2023-08-15","Wales",44
"2023-08-15","England",1091
"2023-08-16","England",1069
"2023-08-16","Wales",43
"2023-08-16","Scotland",194
"2023-08-17","Scotland",179
"2023-08-17","Wales",35
"2023-08-17","England",1043
"2023-08-18","Scotland",149
"2023-08-18","England",990
"2023-08-18","Wales",34
"2023-08-19","Wales",32
"2023-08-19","England",848
"2023-08-19","Scotland",147
"2023-08-20","England",962
"2023-08-20","Wales",30
"2023-08-20","Scotland",175
"2023-08-21","Scotland",220
"2023-08-21","England",1176
"2023-08-21","Wales",52
"2023-08-22","Wales",46
"2023-08-22","England",1167
"2023-08-22","Scotland",225
"2023-08-23","Scotland",214
"2023-08-23","Wales",51
"2023-08-23","England",1090
"2023-08-24","England",1094
"2023-08-24","Scotland",192
"2023-08-24","Wales",27
"2023-08-25","Wales",34
"2023-08-25","Scotland",191
"2023-08-25","England",973
"2023-08-26","Wales",28
"2023-08-26","Scotland",149
"2023-08-26","England",850
"2023-08-27","Scotland",175
"2023-08-27","Wales",35
"2023-08-27","England",894
"2023-08-28","England",1081
"2023-08-28","Wales",28
"2023-08-28","Scotland",218
"2023-08-29","England",1352
"2023-08-29","Wales",63
"2023-08-29","Scotland",223
"2023-08-30","Wales",52
"2023-08-30","England",1470
"2023-08-30","Scotland",277
"2023-08-31","Wales",44
"2023-08-31","Scotland",256
"2023-08-31","England",1420
"2023-09-01","England",1465
"2023-09-01","Wales",39
"2023-09-01","Scotland",208
"2023-09-02","Wales",37
"2023-09-02","England",1279
"2023-09-02","Scotland",204
"2023-09-03","Wales",29
"2023-09-03","England",1575
"2023-09-03","Scotland",233
"2023-09-04","Wales",50
"2023-09-04","England",1836
"2023-09-04","Scotland",280
"2023-09-05","Scotland",284
"2023-09-05","Wales",49
"2023-09-05","England",1562
"2023-09-06","Scotland",240
"2023-09-06","Wales",3
"2023-09-06","England",1065
"2023-09-07","England",1697
"2023-09-07","Wales",32
"2023-09-07","Scotland",223
"2023-09-08","England",1536
"2023-09-08","Scotland",184
"2023-09-08","Wales",57
"2023-09-09","England",1323
"2023-09-09","Wales",38
"2023-09-09","Scotland",161
"2023-09-10","Wales",34
"2023-09-10","Scotland",153
"2023-09-10","England",1576
"2023-09-11","Scotland",237
"2023-09-11","England",1813
"2023-09-11","Wales",38
"2023-09-12","Wales",50
"2023-09-12","Scotland",174
"2023-09-12","England",1665
"2023-09-13","England",1503
"2023-09-13","Scotland",151
"2023-09-13","Wales",32
"2023-09-14","Wales",52
"2023-09-14","Scotland",133
"2023-09-14","England",1526
"2023-09-15","Scotland",165
"2023-09-15","Wales",48
"2023-09-15","England",1328
"2023-09-16","Wales",27
"2023-09-16","Scotland",89
"2023-09-16","England",1304
"2023-09-17","Scotland",128
"2023-09-17","England",1591
"2023-09-17","Wales",22
"2023-09-18","England",1901
"2023-09-18","Scotland",179
"2023-09-18","Wales",52
"2023-09-19","England",1909
"2023-09-19","Wales",50
"2023-09-19","Scotland",201
"2023-09-20","England",1858
"2023-09-20","Wales",55
"2023-09-20","Scotland",171
"2023-09-21","Wales",35
"2023-09-21","England",1788
"2023-09-21","Scotland",142
"2023-09-22","Wales",47
"2023-09-22","England",1632
"2023-09-22","Scotland",155
"2023-09-23","Wales",30
"2023-09-23","Scotland",130
"2023-09-23","England",1508
"2023-09-24","Wales",27
"2023-09-24","Scotland",142
"2023-09-24","England",1960
"2023-09-25","England",2351
"2023-09-25","Wales",44
"2023-09-25","Scotland",175
"2023-09-26","Scotland",207
"2023-09-26","Wales",41
"2023-09-26","England",1716
"2023-09-27","Wales",3
"2023-09-27","Scotland",166
"2023-09-27","England",2667
"2023-09-28","England",2318
"2023-09-28","Wales",60
"2023-09-28","Scotland",166
"2023-09-29","Scotland",163
"2023-09-29","Wales",40
"2023-09-29","England",2125
"2023-09-30","Wales",33
"2023-09-30","England",1928
"2023-09-30","Scotland",134
"2023-10-01","Wales",43
"2023-10-01","England",2360
"2023-10-01","Scotland",156
"2023-10-02","Wales",73
"2023-10-02","England",2645
"2023-10-03","Wales",76
"2023-10-03","England",2658
"2023-10-04","Wales",58
"2023-10-04","England",2448
"2023-10-05","Wales",50
"2023-10-05","England",2252
"2023-10-06","England",2116
"2023-10-06","Wales",62
"2023-10-07","England",1666
"2023-10-07","Wales",31
"2023-10-08","England",2068
"2023-10-08","Wales",45
"2023-10-09","England",2234
"2023-10-09","Wales",78
"2023-10-10","Wales",61
"2023-10-10","England",2027
"2023-10-11","England",1894
"2023-10-11","Wales",59
"2023-10-12","Wales",43
"2023-10-12","England",1543
"2023-10-13","England",1467
"2023-10-13","Wales",60
"2023-10-14","Wales",26
"2023-10-14","England",1120
"2023-10-15","England",1219
"2023-10-15","Wales",19
"2023-10-16","Wales",39
"2023-10-16","England",1445
"2023-10-17","Wales",39
"2023-10-17","England",1411
"2023-10-18","England",1395
"2023-10-18","Wales",34
"2023-10-19","Wales",38
"2023-10-19","England",1319
"2023-10-20","Wales",37
"2023-10-20","England",1145
"2023-10-21","Wales",17
"2023-10-21","England",868
"2023-10-22","Wales",20
"2023-10-22","England",988
"2023-10-23","Wales",33
"2023-10-23","England",1175
"2023-10-24","England",1150
"2023-10-24","Wales",48
"2023-10-25","England",1016
"2023-10-25","Wales",37
"2023-10-26","Wales",35
"2023-10-26","England",1012
"2023-10-27","Wales",34
"2023-10-27","England",930
"2023-10-28","England",734
"2023-10-28","Wales",25
"2023-10-29","England",844
"2023-10-29","Wales",24
"2023-10-30","England",1009
"2023-10-30","Wales",44
"2023-10-31","England",948
"2023-10-31","Wales",35
"2023-11-01","Wales",27
"2023-11-01","England",859
"2023-11-02","England",806
"2023-11-02","Wales",23
"2023-11-03","England",728
"2023-11-03","Wales",30
"2023-11-04","Wales",13
"2023-11-04","England",586
"2023-11-05","Wales",14
"2023-11-05","England",682
"2023-11-06","England",773
"2023-11-06","Wales",32
"2023-11-07","England",806
"2023-11-07","Wales",27
"2023-11-08","England",688
"2023-11-08","Wales",32
"2023-11-09","Wales",26
"2023-11-09","England",493
"2023-11-10","England",276
"2023-11-10","Wales",19
"2023-11-11","England",284
"2023-11-11","Wales",14
"2023-11-12","England",591
"2023-11-12","Wales",9
"2023-11-13","England",734
"2023-11-13","Wales",18
"2023-11-14","Wales",27
"2023-11-14","England",750
"2023-11-15","Wales",22
"2023-11-15","England",622
"2023-11-16","England",662
"2023-11-16","Wales",18
"2023-11-17","England",510
"2023-11-17","Wales",21
"2023-11-18","Wales",18
"2023-11-18","England",445
"2023-11-19","England",545
"2023-11-19","Wales",25
"2023-11-20","Wales",33
"2023-11-20","England",689
"2023-11-21","England",570
"2023-11-21","Wales",23
"2023-11-22","England",604
"2023-11-22","Wales",17
"2023-11-23","Wales",24
"2023-11-23","England",560
"2023-11-24","England",543
"2023-11-24","Wales",13
"2023-11-25","Wales",10
"2023-11-25","England",418
"2023-11-26","England",502
"2023-11-26","Wales",7
"2023-11-27","England",666
"2023-11-27","Wales",18
"2023-11-28","England",660
"2023-11-28","Wales",32
"2023-11-29","Wales",32
"2023-11-29","England",680
"2023-11-30","Wales",15
"2023-11-30","England",635
"2023-12-01","Wales",17
"2023-12-01","England",515
"2023-12-02","Wales",10
"2023-12-02","England",488
"2023-12-03","Wales",21
"2023-12-03","England",667
"2023-12-04","Wales",22
"2023-12-04","England",862
"2023-12-05","England",770
"2023-12-05","Wales",14
"2023-12-06","Wales",1
"2023-12-06","England",498
"2023-12-07","Wales",35
"2023-12-07","England",807
"2023-12-08","England",882
"2023-12-08","Wales",37
"2023-12-09","Wales",18
"2023-12-09","England",771
"2023-12-10","Wales",21
"2023-12-10","England",947
"2023-12-11","England",1183
"2023-12-11","Wales",49
"2023-12-12","Wales",36
"2023-12-12","England",1040
"2023-12-13","Wales",0
"2023-12-13","England",583
